published_date,channel_id,channel_title,video_title,description,thumbnail_url,video_tag,categoryId,defaultAudioLanguage,duration(s),licensed_content,status,for_kids,view_count,like_count,favorite_count,comment_count,topic_category,start_time(UTC),end_time(UTC),scheduled_time(UTC)
2024-03-25 16:29:23+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,PENGUMUMAN BESAR DARI CECIL YANG KECIL,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/JhAySKrUyyk/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,6285,TRUE,public,FALSE,2851,452,0,5,Video_game_culture,2024-03-25 14:05:28+00:00,,2024-03-25 14:00:00+00:00
2024-03-25 10:00:59+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Moose #shorts #meme,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/x6SpKyIPpbU/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,60,TRUE,public,FALSE,1282,116,0,12,Entertainment,,,
2024-03-23 10:00:07+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Jules #shorts #school #correction,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/AU608gzdxFM/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,60,TRUE,public,FALSE,1034,113,0,8,"Entertainment,Film",,,
2024-03-21 10:00:08+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Mark #shorts #school #correction,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/7dJPqQ39sMk/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,60,TRUE,public,FALSE,1007,111,0,9,Entertainment,,,
2024-03-21 04:03:42+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,BONDING FAMILY FRENLY FIRE BERSAMA MAMA RUWIII!!!,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieberia/
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#Drawing #CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/Rxu5siR80s8/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,vtuber debut,vtuber debut live streaming,vtuber debut live,cecilia rememories,cecil,donation read,after debut,vtuber 10k subscriber,vtuber 10ribu sub",24,id,5018,TRUE,public,FALSE,1382,229,0,5,"Puzzle_video_game,Video_game_culture",2024-03-20 14:02:00+00:00,,2024-03-20 14:00:00+00:00
2024-03-19 15:18:32+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,REVIEW MEME EDISI RAMADHAN w/ @RenaAnggraeni #shorts,"REVIEW MEME EDISI RAMADHAN w/ @RenaAnggraeni 

= = = = = = = = = = = = = =

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieberia/
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#Review #CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/6sb1NSGAFmM/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,vtuber debut,vtuber debut live streaming,vtuber debut live,cecilia rememories,cecil,donation read,after debut,vtuber 10k subscriber,vtuber 10ribu sub",24,id,4059,TRUE,public,FALSE,2165,253,0,5,Entertainment,2024-03-19 14:02:40+00:00,,2024-03-19 14:00:00+00:00
2024-03-16 10:00:41+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Pudel #shorts #school #correction,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/kNCcsqhvMnw/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,60,TRUE,public,FALSE,1271,128,0,11,"Entertainment,Film",,,
2024-03-14 10:00:49+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Josh #shorts #school #correction,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/tOnPvKLCw9k/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,60,TRUE,public,FALSE,1241,125,0,12,"Entertainment,Film",,,
2024-03-13 11:16:12+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,【 GABUBURIT 】MENJADI BUNDA YANG...!!!,"【 GABUBURIT 】MENJADI BUNDA YANG...!!!

= = = = = = = = = = = = = =

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

🌙 Re:Colorful Memories
https://youtu.be/QoT9GtwpvQ4

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#Ngabuburit #CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/wdnHgI15ByQ/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,2775,TRUE,public,FALSE,1788,310,0,6,Video_game_culture,2024-03-13 10:16:39+00:00,,2024-03-13 10:15:00+00:00
2024-03-12 11:11:59+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,【 GABUBURIT 】KERJA SAMPINGAN : OJOLIA!!!,"【 GABUBURIT 】KERJA SAMPINGAN OJO-LIA!!!

= = = = = = = = = = = = = =

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

🌙 Re:Colorful Memories
https://youtu.be/QoT9GtwpvQ4

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#Ngabuburit #CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/nbS7zN4X-P0/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,2759,FALSE,public,FALSE,2060,362,0,8,Video_game_culture,2024-03-12 10:16:44+00:00,,2024-03-12 10:15:00+00:00
2024-03-11 23:22:51+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,【 CECIL VOICE OVER 】OPEN KOMIS SUARA CHIBEK DAN MBAK GUGEL!!,"【 CECIL VOICE OVER 】OPEN KOMIS SUARA CHIBEK DAN MBAK GUGEL!!

= = = = = = = = = = = = = =

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

🌙 Re:Colorful Memories
https://youtu.be/QoT9GtwpvQ4

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

Credit
- https://ko-fi.com/s/0c77f2b614

#valorant #CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/E1zNB8H4YHM/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,3056,FALSE,public,FALSE,1658,311,0,11,Video_game_culture,2024-03-11 10:16:03+00:00,,2024-03-11 10:15:00+00:00
2024-03-11 10:00:25+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Julien #shorts #school #correction,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/NPYhBIjSR4A/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,57,TRUE,public,FALSE,1312,148,0,14,Entertainment,,,
2024-03-10 15:14:26+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,CE-CHILL KARAWOKE + ANNOUNCEMENT!,"CE-CHILL KARAWOKE + ANNOUNCEMENT!

= = = = = = = = = = = = = =

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

🌙 Re:Colorful Memories
https://youtu.be/QoT9GtwpvQ4

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#Freetalk #CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/347WqRInYNs/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,7471,FALSE,public,FALSE,3188,477,0,11,Music,2024-03-10 13:01:36+00:00,,2024-03-10 13:00:00+00:00
2024-03-08 16:17:29+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,CECIL KEMBALI DENGAN MEMEDIASHARE DISKON!!,"CECIL KEMBALI DENGAN MEMEDIASHARE DISKON!!

= = = = = = = = = = = = = =

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

🌙 Re:Colorful Memories
https://youtu.be/QoT9GtwpvQ4

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#Freetalk #CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/eofqNJL6GNg/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,6256,FALSE,public,FALSE,4097,521,0,11,"Role-playing_video_game,Video_game_culture",2024-03-08 14:01:08+00:00,,2024-03-08 14:00:00+00:00
2024-02-29 13:00:11+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,【LYRICS VIDEO】Lagu: Jowo ver.,"Birthday Present for our precious nee-chan, Chloe Pawapua

🌙 Cecil & Rememe Merchandise
https://www.tokopedia.com/rememories

= = = = = = = = = = = = = =

『Credit』
● Original: @ChloePawapua 
https://youtu.be/C4R-P5frInY?si=4asQyy6D5F4ZO1Li
● Vocal & Art:  @CeciliaLieberia 
● Music & Mixing:  @reynardblanc 
● Translirik & Video: Soraあ (https://twitter.com/Haruki_Soraa)

= = = = = = = = = = = = = =

『Lirik』

[Verse]
Guyu aku ngrungokno
Kata-kata sing mbok simpen gawe aku
Ora jago nanging kowe ijik gelem ngegombal

Jare wong-wong liyane
Tresno iku guduk ngomong wae
Ngerti ngunu, lapo ati iki ora ngenolak?

[Chorus]
Jare mu, ""Dino minggu iku weekend nanging tresno kene iku will never end""
Jare mu, ""Tebak awan opo sing paling apik? 
Awan-awan mikirno kowe karo ngunjuk kopi""
Jare uwong ngekei gombalan ki watak sing koyok bocah
Nanging rapopo nek gawe katresnan awak dewe
Ku seneng kene guya guyu mesem lan merana~

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter:

 / cecilialieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram:

 / cecilialieberia
📖 TikTok:

 / cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia : https://www.youtube.com/@ElaineCelestia
🎹 Reynard Blanc : https://www.youtube.com/@reynardblanc
💫 Lily Ifeta : https://www.youtube.com/@LilyIfeta
🍀 Chloe Pawapua : https://www.youtube.com/@ChloePawapua
💰 Marin Goldlock : https://www.youtube.com/@MarinGoldlock
🐯 Leo Axenos : https://www.youtube.com/@LeoAxenos
☠   Izanami Chiara : https://www.youtube.com/@IzanamiChiara
🍓 Pinku Rimu : https://www.youtube.com/@PinkuRimu

#CileSong #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/hAyqCAucShU/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,113,TRUE,public,FALSE,3579,625,0,90,"Music,Music_of_Asia,Pop_music",2024-02-29 13:00:11+00:00,,2024-02-29 13:00:00+00:00
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
